price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$869,000",6,4,,,37 Astor Pl,Jersey City,NJ,07304,EXIT ON THE HUDSON REALTY
"$799,000",1,1,"1,100",,140 Bay St Apt 6D,Jersey City,NJ,07302,Realmart Realty - Flat Fee to 1% Agent Assist Service
"$265,000",3,2,,,213 Lembeck Ave,Jersey City,NJ,07305,"Weichert, Realtors - Jersey City Exchange Place"
"$599,999",3,2+,,,43 Madison Ave,Jersey City,NJ,07304,"Weichert, Realtors - Jersey City Exchange Place"
"$1,395,000",3,2,,,174 Washington St Apt 4B,Jersey City,NJ,07302,Coldwell Banker Residential Brokerage - Hoboken Office
"$418,000",2,1,857,,384 2nd St Apt 1,Jersey City,NJ,07302,Coldwell Banker Residential Brokerage - Jersey City Office
"$835,000",2,2,936,Garage,149 Essex St Apt 4C,Jersey City,NJ,07302,Nest Seekers Jersey City
"$650,000",3,2+,,1,249 Bowers St Unit 1,Jersey City,NJ,07307,Smart Choice Realty Llc
"$2,150,000",,,,,286 Arlington Ave,Jersey City,NJ,07304,"Weichert, Realtors - Jersey City Downtown"
"$135,000",,,,,206 Fulton Ave,Jersey City,NJ,07305,WEST HOBOKEN REALTY LLC
"$785,995",1,1,710,,10 Provost St Unit 1402,Jersey City,NJ,07302,Toll Brothers City Living
"$459,000",7,2+,,,828 Ocean Ave,Jersey City,NJ,07304,"Keller Williams Cty Life- Hoboken, NJ"
"$1,283,995",3,2,"1,280",,10 Provost St Unit 1103,Jersey City,NJ,07302,Toll Brothers City Living
"$639,995",1,1,616,,10 Provost St Unit 614,Jersey City,NJ,07302,Toll Brothers City Living
"$649,000",1,1,700,1,65 2nd St Apt 404,Jersey City,NJ,07302,"Weichert, Realtors - Hoboken"
"$1,999,900",5,3+,,,285 Pavonia Ave,Jersey City,NJ,07302,REMAX VILLA REALTY JERSEY CITY
"$499,000",3,3,,,100 Waverly St,Jersey City,NJ,07306,Liberty Realty
"$712,000",3,2+,"2,050",1,208 Shearwater Ct W Apt 74,Jersey City,NJ,07305,RE/MAX WATERFRONT REALTORS
"$539,000",2,2,"1,300",,116 Ogden Ave Apt 2A,Jersey City,NJ,07307,Armagno Agency Inc
"$599,000",11,5,,1,126 Fulton Ave,Jersey City,NJ,07305,Triune Homes Llc
"$369,000",4,2+,,2,326 Winfield Ave,Jersey City,NJ,07305,Triune Homes Llc
"$339,000",4,3,,1,96 Warner Ave,Jersey City,NJ,07305,"Weichert, Realtors - Hoboken"
"$547,000",0,1,596,1,201 Luis M Marin Blvd Unit 1113,Jersey City,NJ,07302,"Weichert, Realtors - Jersey City Downtown"
"$1,198,000",2,2,,,88 Morgan St Apt 5401,Jersey City,NJ,07302,Trump International Realty
"$349,000",2,2,,,1645 Kennedy Blvd,Jersey City,NJ,07305,Realmart Realty - Flat Fee to 1% Agent Assist Service
"$499,000",4,1+,,2,106 Kensington Ave,Jersey City,NJ,07304,Liberty Realty
"$899,000",6,2,,,307 Columbia Ave,Jersey City,NJ,07307,CHAMPAGNE REALTY
"$735,000",2,2+,,,709 Bergen Ave,Jersey City,NJ,07306,JASCO MANAGEMENT CORP
"$642,000",3,2,,,35 Lienau Pl,Jersey City,NJ,07307,Keller Williams City Life
"$289,000",3,1+,,,239 Virginia Ave,Jersey City,NJ,07304,Nexthome City Life Realty
"$439,000",0,1,493,,112 Liberty View Dr Unit 2A,Jersey City,NJ,07302,CENTURY 21 INNOVATIVE REALTY
"$1,079,000",3,2,"1,346",1,380 Newark Ave Unit 201,Jersey City,NJ,07302,"Weichert, Realtors - Jersey City Downtown"
"$1,079,000",3,2,"1,417",1,380 Newark Ave Unit 208,Jersey City,NJ,07302,"Weichert, Realtors - Jersey City Downtown"
"$480,000",2,2,"1,499",,349 Palisade Ave Unit 401,Jersey City,NJ,07307,"Continental Real Estate Group, Inc."
"$649,900",3,3,,2,266 Webster Ave,Jersey City,NJ,07307,Access Homes Realty
"$1,000,000",3,2,,3,274 7th St,Jersey City,NJ,07302,Keller Williams City Life Jc Realty
"$900,000",6,5,,3,77 Gifford Ave,Jersey City,NJ,07304,Boyne Realty Inc
"$532,000",2,1+,813,,267 Baldwin Ave Unit 201,Jersey City,NJ,07306,LIBERTY REALTY LLC
"$428,888",6,3,,2,167 Bergen Ave,Jersey City,NJ,07305,Hudson River Properties
"$629,000",1,1,933,,380 Newark Ave Unit 309,Jersey City,NJ,07302,"Weichert, Realtors - Jersey City Downtown"
"$462,000",0,,,,3688 Kennedy Blvd,Jersey City,NJ,07307,"Realhome Services And Solutions,Inc"
"$125,000",1,1,786,1,32 Winfield Ave Unit 3,Jersey City,NJ,07305,Liberty Realty
"$150,000",2,1,822,1,32 Winfield Ave Unit 2,Jersey City,NJ,07305,Liberty Realty
"$825,000",2,3+,"2,150",1,27 Intrepid Pl Unit Th,Jersey City,NJ,07305,Re/Max Villa
"$449,000",3,2+,,2,275 Custer Ave Apt 220,Jersey City,NJ,07305,EXIT ON THE HUDSON REALTY
"$820,000",2,3+,"2,150",,15 Intrepid Pl,Jersey City,NJ,07305,Colleen Rooney
"$660,000",3,3,,,22 Lincoln St,Jersey City,NJ,07307,Coldwell Banker Residential Brokerage - Jersey City Office
"$789,000",4,2,,2,49 Laidlaw Ave,Jersey City,NJ,07306,SWENSEN HEIGHTS REALTY INC.
"$755,900",2,2,"1,434",,689 Luis M Marin Blvd Unit 501,Jersey City,NJ,07310,Dominant Properties Llc
"$750,000",3,2+,"1,700",,146 New York Ave Unit 2,Jersey City,NJ,07307,Coldwell Banker Residential Brokerage - Hoboken Office
"$750,000",2,2+,"1,400",2,146 New York Ave Unit 1,Jersey City,NJ,07307,Coldwell Banker Residential Brokerage - Hoboken Office
"$750,000",3,2+,"1,700",,146 New York Ave Unit 2,Jersey City,NJ,07307,Coldwell Banker Residential Brokerage - Hoboken Office
"$289,988",3,1,,,295 Pearsall Ave,Jersey City,NJ,07305,Liberty Realty
"$365,000",5,2+,,,9 Orient Ave,Jersey City,NJ,07305,Michael Cervelli Real Estate
"$379,000",1,1,440,,349 Pavonia Ave Unit 3,Jersey City,NJ,07302,REMAX VILLA REALTORS
"$890,000",3,2,"1,200",2,407 1st St Unit 2,Jersey City,NJ,07302,"Weichert, Realtors - Jersey City Downtown"
"$349,000",2,1+,,,,Jersey City,NJ,07306,Liberty Realty
"$399,000",7,2,,,85 Arlington Ave,Jersey City,NJ,07305,CENTURY 21 SEMIAO
"$649,000",9,5,,3,326 Sip Ave,Jersey City,NJ,07306,CENTURY 21 CALABRESE REALTY
"$1,399,000",4,2+,,,202 Brunswick St,Jersey City,NJ,07302,LIBERTY REALTY LLC
"$199,999",2,1,721,,277 Harrison Ave Unit 1C,Jersey City,NJ,07304,FOOTPRINTS REALTY
"$450,000",3,3,,,111 Oak St,Jersey City,NJ,07304,Liberty Realty
"$1,349,000",3,2,,,293 5th St,Jersey City,NJ,07302,Coldwell Banker Residential Brokerage - Hoboken
"$929,000",6,5,,,141 Beach St,Jersey City,NJ,07307,Coldwell Banker Residential Brokerage - Jersey City
"$1,150,000",2,2,"1,366",1,389 Washington St Apt 8F,Jersey City,NJ,07302,REMAX SELECT PROPERTIES
"$599,000",3,3,"1,833",1,177 Laidlaw Ave Unit 1,Jersey City,NJ,07306,Liberty Realty
"$645,000",1,1,910,,327 3rd St Unit 303,Jersey City,NJ,07302,Keller Williams City Life Jc Realty
"$1,500,000",3,2+,"1,420",1,1 2nd St Apt 812,Jersey City,NJ,07302,Prestige Properties
"$1,050,000",2,2,"1,172",,201 Luis M Marin Blvd Unit 4040,Jersey City,NJ,07302,KELLER WILLIAMS CITY LIFE REALTY
"$399,000",3,1+,,,86 Nelson Ave,Jersey City,NJ,07307,CHRISTOPH SCHLUENDER REAL
"$449,000",5,2,,2,273 Union St,Jersey City,NJ,07304,Liberty Realty LLC
"$799,000",3,3+,,,72 Independence Way Unit TH72,Jersey City,NJ,07305,Kingdom First Realty Llc
"$289,000",4,2,,,18 Bostwick Ave,Jersey City,NJ,07305,Coldwell Banker Residential Brokerage - Jersey City
"$399,000",4,3,,,60 Pamrapo Ave,Jersey City,NJ,07305,RE/MAX GOLD COAST REALTY
"$345,000",1,1,637,1,75 Liberty Ave Unit D18,Jersey City,NJ,07306,Unlmtd Real Estate Brokerage
"$419,000",4,2,,2,36 Briarwood Rd,Jersey City,NJ,07305,LIBERTY REALTY LLC
"$560,000",1,2,"1,237",,50 Dey St Apt 239,Jersey City,NJ,07306,Keller Williams City Life
"$2,595,000",5,4,,,78 Sussex St,Jersey City,NJ,07302,Boyne Realty
"$219,912",3,1+,,1,70A Suburbia Dr,Jersey City,NJ,07305,THE PRUDENTIAL PICA REALTORS
"$1,379,000",4,3,,,412 2nd St,Jersey City,NJ,07302,LIBERTY REALTY LLC
"$245,000",3,2,,,19 Terhune Ave,Jersey City,NJ,07305,EXIT ON THE HUDSON REALTY
"$799,000",5,4+,,,82 Thorne St,Jersey City,NJ,07307,Access Homes Realty
"$389,000",2,2,"1,300",1,3 Greenwich Dr Apt 94,Jersey City,NJ,07305,Realmart Realty - Flat Fee to 1% Agent Assist Service
"$225,000",3,2,,,208 Lembeck Ave,Jersey City,NJ,07305,Exit Realty Urban Living
"$425,000",1,1,,,93 Erie St,Jersey City,NJ,07302,SAFEWAY REALTY LLC
"$499,000",6,3,,,147 Lexington Ave,Jersey City,NJ,07304,GOYBURU REALTY LLC
"$1,275,000",4,5,"4,013",3,27 Halfmoon Isle Unit TH27,Jersey City,NJ,07305,Nest Seekers New Jersey Llc
"$579,000",3,2+,"1,225",1,78 Graham St Unit 1,Jersey City,NJ,07307,BHHS Hudson River Properties
"$227,500",4,1,,2,87 Garfield Ave,Jersey City,NJ,07305,EXIT FRONTIER REALTY
"$639,000",1,1,729,1,126 Dudley St Apt 303,Jersey City,NJ,07302,"Weichert, Realtors - Jersey City Downtown"
"$539,900",6,4+,,2,64 Greenville Ave,Jersey City,NJ,07305,Liberty Realty
"$199,000",3,1,,,123 1/2 Kearney Ave,Jersey City,NJ,07305,Coldwell Banker Residential Brokerage - Jersey City Office
"$125,000",1,1,562,,1870 Kennedy Blvd Unit 3C,Jersey City,NJ,07305,Liberty Realty
"$339,000",4,1+,,,29 Cliff St,Jersey City,NJ,07306,Smart Choice Realty Llc
"$350,000",3,2,,1,204 Lembeck Ave,Jersey City,NJ,07305,Coldwell Banker Residential Brokerage - Jersey City Office
"$455,000",5,2,,,108 Oak St,Jersey City,NJ,07304,COCCIA REALTY BETTER HOMES AND GARDENS
"$455,000",,,,,106 Oak St,Jersey City,NJ,07304,COCCIA REALTY BETTER HOMES AND GARDENS
"$369,000",4,2,,,139 Danforth Ave,Jersey City,NJ,07305,REALTYLINE INC
"$229,900",2,1,,,429 Fairmount Ave,Jersey City,NJ,07306,America's Elite Group Llc
"$1,095,000",2,2,,,1 Shore Ln Apt 1011,Jersey City,NJ,07310,Coldwell Banker Residential Brokerage - Hoboken Office
"$259,000",2,1,811,,145 Harrison Ave Apt 102,Jersey City,NJ,07304,RE/MAX Villa
"$415,000",7,3,,,209 Armstrong Ave,Jersey City,NJ,07305,Coldwell Banker Residential Brokerage - Jersey City
"$1,350,000",,,,,401-403 Whiton St,Jersey City,NJ,07304,Century 21 Innovative
"$369,000",5,3,,,62 Clarke Ave,Jersey City,NJ,07304,REMAX VILLA REALTORS
"$319,900",2,2,"1,310",,30 Buttonwood St,Jersey City,NJ,07305,INTEGRATED REAL ESTATE
"$550,000",3,2+,,2,165 Nelson Ave,Jersey City,NJ,07307,"Weichert, Realtors - Jersey City Downtown"
"$449,000",4,1,,,169 Summit Ave,Jersey City,NJ,07304,ATLAS HOMES REALTY
"$850,000",10,3,,,370 Pacific Ave,Jersey City,NJ,07304,Real Broker Llc
"$879,000",2,2,968,,149 Essex St Apt 3J,Jersey City,NJ,07302,Rite Choice Realty
"$409,000",2,2,"1,171",1,30 Freedom Way Unit 305,Jersey City,NJ,07305,"WEST HOBOKEN REALTY, LLC"
"$435,000",2,2,"1,294",1,40 Constitution Way Apt 304,Jersey City,NJ,07305,Liberty Realty
"$635,000",9,3,,,39 Fleet St,Jersey City,NJ,07306,Keller Williams City Views
"$749,000",7,4,,3,20 Chopin Ct,Jersey City,NJ,07302,JOSEPH A DEL FORNO INC
"$689,000",4,2,,1,101 North St,Jersey City,NJ,07307,REMAX VILLA REALTORS
"$455,000",2,1,"1,282",,344 Paterson Plank Rd Apt 1,Jersey City,NJ,07307,PRIME Real Estate Group
"$199,900",3,1+,,,57 Dwight St,Jersey City,NJ,07305,RE/MAX SELECT
"$599,000",3,1,,,14 Rock St,Jersey City,NJ,07306,REMAX VILLA REALTORS
"$760,000",1,1,926,,201 Luis M Marin Blvd Unit 2010,Jersey City,NJ,07302,KELLER WILLIAMS CITY LIFE REALTY
"$455,000",3,2,976,1,1058 Summit Ave Apt 2,Jersey City,NJ,07307,"Weichert, Realtors - Jersey City Downtown"
"$355,000",2,1,780,1,1058 Summit Ave Unit 1,Jersey City,NJ,07307,"Weichert, Realtors - Jersey City Downtown"
"$255,000",1,1,433,1,1058 Summit Ave Apt 4,Jersey City,NJ,07307,"Weichert, Realtors - Jersey City Downtown"
"$255,000",1,1,531,1,1058 Summit Ave Apt 3,Jersey City,NJ,07307,"Weichert, Realtors - Jersey City Downtown"
"$315,000",,,,,193 Halladay St,Jersey City,NJ,07304,"OCEAN DRIVE REALTY, LLC"
"$395,000",0,1,549,,341 Monmouth St Apt 304D,Jersey City,NJ,07302,REMAX VILLA REALTORS
"$989,000",1,1+,964,,77 Hudson St,Jersey City,NJ,07302,Nest Seekers Jersey City
"$979,000",1,2,964,Garage,77 Hudson St Apt 4708,Jersey City,NJ,07302,Nest Seekers Jersey City
"$350,000",3,1+,,,594 Ocean Ave,Jersey City,NJ,07305,"REALMART REALTY, LLC"
"$324,900",1,1,898,3,4 Beacon Way Apt 1006,Jersey City,NJ,07304,"Weichert, Realtors - Jersey City Downtown"
"$289,000",5,2,,,21 Dwight St,Jersey City,NJ,07305,REMAX VILLA REALTORS
"$129,000",4,2+,,,658 Ocean Ave,Jersey City,NJ,07305,Progressive Real Estate Agency
"$1,199,000",2,2,"1,247",1,389 Washington St Apt 22K,Jersey City,NJ,07302,REMAX SELECT PROPERTIES
"$995,000",7,3,,,674 Bergen Ave,Jersey City,NJ,07304,Coldwell Banker Residential Brokerage - Jersey City Office
"$1,080,000",1,1+,"1,045",1,174 Washington St Apt 2C,Jersey City,NJ,07302,"Weichert, Realtors - Jersey City Downtown"
"$179,000",1,1,609,,260 Clendenny Ave Apt 2,Jersey City,NJ,07304,REMAX VILLA REALTORS
"$475,000",8,4,,,45 Dwight St,Jersey City,NJ,07305,KELLER WILLIAMS CITY LIFE REALTY
"$549,000",5,4,,2,830 Ocean Ave,Jersey City,NJ,07304,Liberty Realty
"$420,000",6,3,,,92 Neptune Ave,Jersey City,NJ,07305,PRUDENTIAL DABU REALTORS
"$399,000",,,,,29A Claremont Ave,Jersey City,NJ,07305,"Weichert, Realtors - Jersey City Downtown"
"$289,000",1,1,600,,142 Webster Ave Apt 2R,Jersey City,NJ,07307,Suffern
"$1,149,000",2,2,"1,479",,93 Bright St Apt Ph,Jersey City,NJ,07302,Nest Seekers Jersey City
"$314,900",2,1,"1,300",3,8 Cedar St,Jersey City,NJ,07305,INTEGRATED REAL ESTATE
"$129,000",1,1,561,,277 Harrison Ave Apt A2,Jersey City,NJ,07304,"Weichert, Realtors - Jersey City Downtown"
"$175,000",1,1,602,,275 Harrison Ave Apt B5,Jersey City,NJ,07304,"Weichert, Realtors - Jersey City Downtown"
"$169,900",2,1,,,57 Corbin Ave Apt B2,Jersey City,NJ,07306,Bacia Realty
"$545,000",3,2,"1,800",,88 Prospect St Unit 2,Jersey City,NJ,07307,Coldwell Banker Residential Brokerage - Jersey City Office
"$799,000",1,1,,,1 Shore Ln Apt 2003,Jersey City,NJ,07310,Coldwell Banker Residential Brokerage - Hoboken Office
"$354,000",4,2,,,6 Dwight St,Jersey City,NJ,07305,Global Dabu Realty
"$689,000",7,4+,,2,169 Boyd Ave,Jersey City,NJ,07304,Exit Realty Urban Living
"$975,000",4,4,,,146 Bowers St,Jersey City,NJ,07307,WEST HOBOKEN REALTY LLC
"$415,000",3,3,"1,218",,34 Prospect St Apt 1,Jersey City,NJ,07307,H PROPERTY BROKERS
"$349,000",2,1+,911,,2700 Kennedy Blvd Apt 100,Jersey City,NJ,07306,Liberty Realty
"$349,000",2,1,"1,352",1,4 Cypress St Unit 1,Jersey City,NJ,07305,"Weichert, Realtors - Jersey City Exchange Place"
"$174,900",1,1,,,79 Stuyvesant Ave Apt 1L,Jersey City,NJ,07306,Coldwell Banker ElMWOOD PARK
"$520,000",3,2+,,2,2 Carpenter Ct,Jersey City,NJ,07305,RE/MAX SELECT
"$519,000",7,5,,2,191 Rose Ave,Jersey City,NJ,07305,Coldwell Banker Residential Brokerage - Jersey City Office
"$2,988,800",6,6,,,323 Varick St,Jersey City,NJ,07302,Prominent Properties SIR
"$339,000",4,2+,,,600 Westside Ave,Jersey City,NJ,07304,Coldwell Banker Residential Brokerage - Jersey City Office
"$1,250,000",2,2,"1,272",,2 Shore Ln Unit 612,Jersey City,NJ,07310,THE MARKETING DIRECTORS INC
"$895,000",1,1,811,,2 Shore Ln Unit 203,Jersey City,NJ,07310,THE MARKETING DIRECTORS INC
"$825,000",1,1,806,,2 Shore Ln Unit 405,Jersey City,NJ,07310,THE MARKETING DIRECTORS INC
"$1,275,000",2,2,"1,068",,2 Shore Ln Unit 502,Jersey City,NJ,07310,THE MARKETING DIRECTORS INC
"$1,745,000",2,2+,"1,458",,2 Shore Ln Unit 704,Jersey City,NJ,07310,THE MARKETING DIRECTORS INC
"$1,305,000",2,2,"1,226",,2 Shore Ln Unit 609,Jersey City,NJ,07310,THE MARKETING DIRECTORS INC
"$499,995",11,4,,3,99 Van Nostrand Ave,Jersey City,NJ,07305,"Ocean Drive Realty, Llc"
"$700,000",,,,,117-119 Harrison Ave,Jersey City,NJ,07304,"Joseph A. Del Forno, Inc."
"$205,000",1,1,,,349 New York Ave,Jersey City,NJ,07307,Integrity Realty Associates
"$424,999",5,2,,,198 Boyd Ave,Jersey City,NJ,07304,Coldwell Banker Residential Brokerage - Jersey City Office
"$1,100,000",3,2,"1,377",,45 River Dr S Apt 2414,Jersey City,NJ,07310,Coldwell Banker Residential Brokerage - Jersey City Office
"$249,000",,,,,29 Gardner Ave,Jersey City,NJ,07304,Coldwell Banker Residential Brokerage - JERSEY CITY
"$189,000",1,1,,,164 Ogden Ave,Jersey City,NJ,07307,Links Residential-Maywood
"$669,000",7,4,,2,239 Harrison Ave,Jersey City,NJ,07304,JOSEPH A DEL FORNO INC
"$1,195,000",2,2,"1,335",1,20 Newport Pkwy Apt 2512,Jersey City,NJ,07310,Keller Williams City Life Jc Realty
"$329,000",1,1,750,1,110 Shearwater Ct E Apt 22,Jersey City,NJ,07305,CENTURY 21 Viewpoint Realty
"$1,399,000",3,2,"1,545",,20 Newport Pkwy Apt 315,Jersey City,NJ,07310,"Weichert, Realtors - Jersey City Exchange Place"
"$750,000",9,3+,,,106 Paterson St,Jersey City,NJ,07307,CENTURY 21 ATLANTIC
"$399,000",3,2+,"1,729",2,275 Custer Ave Apt 222,Jersey City,NJ,07305,"Weichert, Realtors - Jersey City Downtown"
"$550,000",6,5,,2,224 Grant Ave,Jersey City,NJ,07305,Coldwell Banker Residential Brokerage - Jersey City
"$450,000",,,,,63-65 Linden Ave,Jersey City,NJ,07305,Century 21 Innovative
"$485,000",4,3,"1,500",,50 Glenwood Ave Apt 508,Jersey City,NJ,07306,GOLDEN KEY REALTY
"$1,024,888",2,2,,2,102 Christopher Columbus Dr Apt 704,Jersey City,NJ,07302,Prominent Properties Sothebys Realty
"$265,000",2,1,,,4 Beacon Ave,Jersey City,NJ,07304,Century 21 Value Plus Realty
"$150,000",,,,,178 Duncan Ave,Jersey City,NJ,07306,"OPTION 1 REALTY GROUP, LLC"
"$375,000",2,2,,,15 Saint Pauls Ave Apt 6,Jersey City,NJ,07306,Liberty Realty
"$475,000",1,1,812,,50 Dey St Apt 151,Jersey City,NJ,07306,Keller Williams City Life
"$710,000",1,1,875,,88 Morgan St Apt 501,Jersey City,NJ,07302,PRIME Real Estate Group
"$699,000",3,2,,,256 1/2 Palisade Ave,Jersey City,NJ,07307,PRIME Real Estate Group
"$610,000",1,1,854,1,1 Greene St Unit G5,Jersey City,NJ,07302,Liberty Realty
"$80,000",,,,,467 Bergen Ave,Jersey City,NJ,07304,"Weichert, Realtors - Jersey City Exchange Place"
"$1,289,000",2,2,,,65 2nd St Unit 1811,Jersey City,NJ,07302,"Weichert, Realtors - Fort Lee"
"$414,900",2,2+,"1,676",1,43 Birch St,Jersey City,NJ,07305,INTEGRATED REAL ESTATE
"$1,295,000",3,3,"1,905",,212 4th St Apt 3,Jersey City,NJ,07302,Armagno Agency Inc
"$250,000",2,1,877,1,35 Long St Apt 3R,Jersey City,NJ,07305,American Homes Realty
"$339,000",4,2+,,2,29 Suburbia Ct,Jersey City,NJ,07305,PRUDENTIAL DABU REALTORS
"$729,000",3,2+,,1,203 Shearwater Ct W,Jersey City,NJ,07305,Hudson River Realty
"$399,900",2,2+,"1,491",3,4 Ruby Ct,Jersey City,NJ,07305,Keller Williams City Life Realty
"$299,000",1,1,764,,4 Beacon Way Apt 907,Jersey City,NJ,07304,Liberty Realty
"$375,000",2,2,,,15 St Pauls Ave Unit 5,Jersey City,NJ,07306,"Weichert, Realtors - Jersey City Exchange Place"
"$625,000",3,2+,"1,700",2,63 Beach St Unit 1,Jersey City,NJ,07307,"AFS HUDSON REALTY, LLC"
"$525,000",3,2,"1,300",,63 Beach St Unit 2,Jersey City,NJ,07307,"AFS HUDSON REALTY, LLC"
"$219,000",1,1,700,,155 Hopkins Ave Apt 4,Jersey City,NJ,07306,City Life
"$450,000",5,6,"1,715",,7 Skillman +Bas Ave Unit 1L,Jersey City,NJ,07306,"Weichert, Realtors - Jersey City Downtown"
"$799,000",3,2,,2,336 Webster Ave,Jersey City,NJ,07307,"WEST HOBOKEN REALTY, LLC"
"$275,000",3,1,,2,121 Fowler Ave,Jersey City,NJ,07305,Armagno Agency Inc
"$429,000",3,2,,,76 Astor Pl,Jersey City,NJ,07304,Nest Seekers Hoboken
"$1,150,000",6,2+,,1,13 Front St,Jersey City,NJ,07302,Liberty Realty
"$249,900",2,1+,,,98B Suburbia Dr,Jersey City,NJ,07305,Prominent Properties SIR
"$314,900",2,1+,"1,286",,27 Cedar St,Jersey City,NJ,07305,INTEGRATED REAL ESTATE
"$1,199,000",2,2,"1,110",,108 Morris St Apt 1,Jersey City,NJ,07302,"Weichert, Realtors - Jersey City Exchange Place"
"$1,148,888",2,2,"1,126",,28 Bright St # 404,Jersey City,NJ,07302,Weichert Realtors - Jersey City Downtown
"$948,888",2,2,"1,000",,28 Bright St # 207,Jersey City,NJ,07302,Weichert Realtors - Jersey City Downtown
"$808,888",2,1,804,,28 Bright St # 301,Jersey City,NJ,07302,Weichert Realtors - Jersey City Downtown
"$838,888",2,2,872,,28 Bright St # 406,Jersey City,NJ,07302,Weichert Realtors - Jersey City Downtown
"$823,888",2,1,782,,28 Bright St # 405,Jersey City,NJ,07302,Weichert Realtors - Jersey City Downtown
"$1,128,888",2,2,"1,126",,28 Bright St # 204,Jersey City,NJ,07302,Weichert Realtors - Jersey City Downtown
"$848,888",2,2,884,,28 Bright St # 308,Jersey City,NJ,07302,Weichert Realtors - Jersey City Downtown
"$1,750,000",2,2+,"1,415",,28 Bright St # 506,Jersey City,NJ,07302,Weichert Realtors - Jersey City Downtown
"$485,000",4,3,"1,650",,117 Kensington Ave Apt 104,Jersey City,NJ,07304,KELLER WILLIAMS CITY LIFE REALTY
"$1,995,000",6,4,,1,284 4th St,Jersey City,NJ,07302,Liberty Realty
"$1,100,000",6,4,,,372 Palisade Ave,Jersey City,NJ,07307,Coldwell Banker Residential Brokerage - Jersey City Office
"$195,000",1,1,,,270 Harrison Ave Apt 202,Jersey City,NJ,07304,Meenakshi Sharma
"$1,150,000",4,4,,,339 4th St,Jersey City,NJ,07302,Armagno Agency Inc
"$249,900",2,1+,,,98B Suburbia Dr Unit B,Jersey City,NJ,07305,Prominent Properties SIR
"$449,000",2,2,944,1,75 Liberty Ave Unit A12,Jersey City,NJ,07306,Liberty Realty
"$1,100,000",7,4,,,32 Franklin Ave,Jersey City,NJ,07307,Coldwell Banker Residential Brokerage - Jersey City Office
"$1,100,000",8,4,,,368 Palisade Ave,Jersey City,NJ,07307,Coldwell Banker Residential Brokerage - Jersey City Office
"$599,000",3,2+,,,58 Giles Ave Unit 4,Jersey City,NJ,07306,PROMINENT PROPERTIES SOTHEBYS INTERNATIO
"$519,000",3,2,,,58 Giles Ave Unit 2,Jersey City,NJ,07306,PROMINENT PROPERTIES SOTHEBYS INTERNATIO
"$499,000",3,3,,,58 Giles Ave Unit 1,Jersey City,NJ,07306,PROMINENT PROPERTIES SOTHEBYS INTERNATIO
"$1,775,000",3,2,"1,510",2,77 Hudson St Apt 3403,Jersey City,NJ,07302,Liberty Realty
"$525,000",3,1,,2,119 Highland Ave,Jersey City,NJ,07306,JOSEPH A DEL FORNO INC
"$175,000",4,,,,101 Bayview Ave,Jersey City,NJ,07305,STRIKER REALTY
"$499,000",3,2,,,781 Montgomery St,Jersey City,NJ,07306,Nest Seekers Hoboken
"$499,000",8,5,,,43 Bostwick Ave,Jersey City,NJ,07305,RCL Realty
"$760,000",1,1,,1,160 1st St Apt 1013,Jersey City,NJ,07302,Prominent Properties SIR
"$340,000",5,2+,,,358 Bergen Ave,Jersey City,NJ,07304,Coldwell Banker Residential Brokerage - Jersey City Office
"$459,000",4,2,,,137 Grace St,Jersey City,NJ,07307,Coldwell Banker Residential Brokerage - Jersey City
"$1,300,000",6,2,,3,34 Van Reypen St,Jersey City,NJ,07306,Charles B Swensen Llc
"$499,000",8,5,,,43 Bostwick Ave Unit 2,Jersey City,NJ,07305,RCL Realty
"$289,000",1,1,727,,4 Beacon Way Apt 1608,Jersey City,NJ,07304,"Art Of Living Realty, Inc."
"$275,000",4,4,,,140 Fulton Ave,Jersey City,NJ,07305,Century 21 Innovative
"$589,000",7,4,,,68 Stegman St,Jersey City,NJ,07305,"Home Store Realty, Llc"
"$425,000",2,2,,,128 Tuers Ave,Jersey City,NJ,07306,"The Alexander Group Nj, Llc"
"$1,499,999",3,2,"2,520",1,202 3rd St Unit 1,Jersey City,NJ,07302,Realty Executives - Najjar Group
"$515,000",1,1,600,,277 York St Unit 202,Jersey City,NJ,07302,Boyne Realty
"$449,900",2,1,"1,200",1,85-91 Broadway Unit 3P,Jersey City,NJ,07306,Coldwell Banker Residential Brokerage - Jersey City
"$399,950",7,2,,2,21 Woodlawn Ave,Jersey City,NJ,07305,Exit Realty Urban Living
"$449,000",6,3,,2,182 Mallory Ave Unit 2,Jersey City,NJ,07304,Brick Street Realty NJ LLC
"$450,000",4,2,,,222 Delaware Ave,Jersey City,NJ,07306,Cooperative Preferred Realty
"$1,100,000",8,3+,,3,51 Kensington Ave,Jersey City,NJ,07304,Coldwell Banker Residential Brokerage - Jersey City Office
"$360,000",1,1+,"1,035",1,203 Shearwater Ct W Apt 24,Jersey City,NJ,07305,CUMBERLAND REALTY LLC
"$1,260,000",3,2+,,,325 1/2 8th St,Jersey City,NJ,07302,Coldwell Banker Residential Brokerage - Hoboken
"$828,888",2,2,873,,28 Bright St # 206,Jersey City,NJ,07302,Weichert Realtors - Jersey City Downtown
"$449,900",5,1+,,3,208 Ege Ave,Jersey City,NJ,07304,Liberty Realty
